,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
3910,ESCUELA CHEPICA,6.13,2002
7750,MONTE OLIMPO,6.128947368421053,2002
8418,SAN JUAN DE LA CRUZ P.P.D.D.,6.128818897637796,2002
1002,COLEGIO COMPAÃIA DE MARIA,6.128,2002
6448,"JARDIN INFANTIL ""EL MUNDO DE LOS NIÃOS I",6.127536231884058,2002
4302,ESCUELA LA HIGUERA DE PALOMA,6.127272727272728,2002
3545,ESCUELA BASICA G-34,6.127272727272728,2002
181,ANTONIO BORQUEZ SOLAR (ANEXO),6.127272727272727,2002
8864,WALT DISNEY,6.127173913043479,2002
7788,NORTH COLLEGE,6.126666666666667,2002
5643,"ESCUELA RURAL ""POYO""",6.126666666666667,2002
350,CACIQUE AILLAÃIR,6.126666666666667,2002
7918,PEDRO DE VALDIVIA DE PENALOLEN,6.12638961038961,2002
6365,INSTITUTO LA SALLE,6.12634011090573,2002
6318,INSTITUTO ALEMAN DE PUERTO MONTT,6.126237623762377,2002
3714,ESCUELA BASICA PART. EL REDENTOR  1071,6.125793650793651,2002
6146,GREEN HOUSE SCHOOL,6.125722145804676,2002
5567,"ESCUELA RURAL ""NATALIA WITTWER""",6.125,2002
8568,SANTA SABINA,6.124817518248175,2002
4579,"ESCUELA PARTICULAR ""CHOVI-SAN JUAN""",6.123529411764705,2002
5325,"ESCUELA RURAL ""FOLLECO""",6.123529411764705,2002
3544,ESCUELA BASICA G-26,6.122727272727272,2002
3132,ESCUELA  PETRENCO,6.122222222222223,2002
3408,ESCUELA BASICA BERTA HIDALGO BARAHONA,6.122131147540983,2002
264,BAUTISTA DE CONCEPCION,6.122006472491909,2002
8109,QUILLOTA ENGLISH COLLEGE,6.12191235059761,2002
5056,"ESCUELA RURAL ""ARCO IRIS""",6.121428571428572,2002
6080,FRANCISCO JAVIER,6.120823244552058,2002
126,AMERICA,6.120560747663551,2002
1454,COLEGIO PARTICULAR MARIA ANA MOGAS,6.119490586932447,2002
8692,THE ENGLISH INSTITUTE,6.119470198675496,2002
275,BENJAMIN VERGARA,6.119142857142856,2002
4091,ESCUELA EL TANGUE,6.118181818181818,2002
2089,EMPRENDER,6.117996870109546,2002
8742,TRES VIENTOS,6.117647058823529,2002
4769,"ESCUELA PARTICULAR NÂº228 ""EL PATO DE LLI",6.117647058823529,2002
7937,PETER COLLEGE,6.11694214876033,2002
929,COLEGIO BAUTISTA,6.116759156492786,2002
5991,ESCUELA VILLA LOS CORRALES,6.116666666666666,2002
4743,"ESCUELA PARTICULAR NÂº192 ""SAN JOSE""",6.115032679738562,2002
8297,SAGRADOS CORAZONES,6.114574314574314,2002
4709,"ESCUELA PARTICULAR NÂº15 ""TRIPAYANTE""",6.114285714285714,2002
8461,SAN PEDRO LA BARRA,6.114285714285714,2002
1526,COLEGIO PUNTA ARENAS,6.113965087281795,2002
8511,SANTA EUFRASIA,6.113703099510603,2002
3905,ESCUELA CHALINGA,6.112820512820513,2002
6003,ESCUELA VISTA HERMOSA DE PERQUENCO,6.111764705882353,2002
1017,COLEGIO COYA,6.111416490486257,2002
2764,ESC. NACIONES UNIDAS,6.111111111111111,2002
6664,LAS HIJUELAS,6.111111111111111,2002
7779,NINO JESUS,6.111046511627906,2002
2849,ESC. PQUIAL. EL AVE MARIA,6.110086455331412,2002
4309,ESCUELA LA PARRITA,6.11,2002
869,"COLEGIO ALEMAN ""R.A. PHILIPPI""",6.109716599190283,2002
2614,ESC. JOSÃ JUVENAL MANCILLA CONCHA,6.10952380952381,2002
3426,ESCUELA BASICA CHILLEPIN,6.109178743961352,2002
8601,SCUOLA ITALIANA ALCIDE DE GASPERI,6.108734939759036,2002
5110,"ESCUELA RURAL ""CARLOS FELMER""",6.108333333333333,2002
1389,COLEGIO NUSTA KORI,6.108064516129032,2002
712,COL  GOB CONCHA Y SALVATIERRA,6.107932011331444,2002
1737,COLLEGE SAINT ANDRE,6.107843137254902,2002
2883,ESC. RELOCA,6.107692307692308,2002
2219,ESC. BAS. CORAZON DE MARIA,6.107682458386684,2002
8653,TALCAHUANO,6.107655502392345,2002
6376,INSTITUTO O'HIGGINS,6.107495429616088,2002
874,COLEGIO ALEMAN SANKT THOMAS MORUS,6.107235621521336,2002
1100,COLEGIO EL ARRAYAN,6.1068345323741005,2002
1836,CORCOVADO,6.105714285714285,2002
7455,LOS ANGELES,6.105656565656566,2002
7904,PATRICIO MEKIS,6.105479452054794,2002
891,COLEGIO AMALIA ERRAZURIZ,6.105228758169935,2002
7645,MARIA INMACULADA,6.105120481927711,2002
6162,GUIÃIMO,6.104761904761904,2002
6632,LAGUNA REDONDA,6.104481792717087,2002
4875,"ESCUELA PARTICULAR NÂº95 ""ALEMANA""",6.10410094637224,2002
3208,"ESCUELA ""FUTALEUFU""",6.1036,2002
8605,SCUOLA ITALIANA GIUSSEPPE VERDI,6.103503184713376,2002
7801,NUESTRA SENORA DE LOURDES,6.103152173913043,2002
1137,COLEGIO ESPIRITU SANTO,6.102991452991453,2002
7078,LICEO JUAN XXIII-ESC PART. 263,6.102804333970681,2002
768,COL.INMAC.CONCEP.NTRA.SRA.DE LOURDES,6.102448979591836,2002
7638,MARIA AUXILIADORA,6.101333333333333,2002
1532,COLEGIO QUIMAHUE,6.10095785440613,2002
1930,DOCTORTA VICTORIA GARCIA,6.100609756097561,2002
7669,MARY AND GEORGES SCHOOL,6.100335570469799,2002
6241,HUILIPILUN,6.1000000000000005,2002
4908,ESCUELA PEÃABLANCA,6.1000000000000005,2002
4590,"ESCUELA PARTICULAR ""EL MINERO""",6.1000000000000005,2002
3529,ESCUELA BASICA FUERTE BAQUEDANO,6.1,2002
5687,"ESCUELA RURAL ""QUIACA""",6.1,2002
862,COLEGIO ALBORADA DE CURAUMA,6.1,2002
8385,SAN GABRIEL,6.1,2002
3647,ESCUELA BASICA LOS CRISTALES DE ORO,6.1,2002
1366,COLEGIO NAZARETH,6.098969072164949,2002
1199,COLEGIO INGLES CATOLICO,6.098809523809524,2002
6118,GENERAL JOSE DE SAN MARTIN,6.09813953488372,2002
1216,COLEGIO INTEGRAL ARTURO PRAT,6.098058252427184,2002
3016,ESC.BAS.FRAY CAMILO HENRIQUEZ,6.098,2002
1676,COLEGIO SSCC PADRES FRANCESES,6.097743300423131,2002
795,COLEGIO  ORCHARD COLLEGE,6.096923076923077,2002
3989,"ESCUELA DE MUSICA ""JUAN SEBASTIAN BACH""",6.096703296703296,2002
6362,INSTITUTO INGLES RANCAGUA,6.09563981042654,2002
7560,MADRE A.EUGENIA,6.095177956371986,2002
1335,COLEGIO MARIA EDUCA,6.094601542416453,2002
3612,ESCUELA BASICA LA CANELA,6.094117647058824,2002
86,ALLIANCE FRANCAISE,6.093959731543624,2002
1361,COLEGIO MONTEVERDE,6.093650793650793,2002
8553,SANTA MARIA DEL PILAR DE LA FLORIDA,6.0928571428571425,2002
1583,COLEGIO SAN BENITO,6.0927672955974845,2002
4178,ESCUELA G-739,6.092307692307692,2002
8546,SANTA MARIA DE LA CORDILLERA,6.091592128801431,2002
4537,ESCUELA PABLO APOSTOL,6.091304347826087,2002
1486,COLEGIO PEDRO DE VALDIVIA LAS CONDES,6.091237113402062,2002
6495,JOSE MIGUEL INFANTE,6.091129785247433,2002
147,ANEXO ESC. BASICA PART.1323 COLEGIO HALL,6.090839694656489,2002
5768,"ESCUELA RURAL ""SANTA AMANDA""",6.09,2002
1391,COLEGIO OLIMPIA GUZMAN BELLO,6.089150943396227,2002
1143,COLEGIO FILIPENSE,6.0888995215311,2002
4627,"ESCUELA PARTICULAR ""PUNTA GRUESA""",6.088888888888889,2002
4119,ESCUELA ESPINILLO,6.088888888888889,2002
872,COLEGIO ALEMAN DE VALPARAISO,6.088843398157626,2002
3050,ESC.COEDUC.PARTIC.OSCAR YAÃEZ PASTEN,6.088842975206612,2002
8374,SAN FRANCISCO DE ASIS DE LAUTARO,6.088260869565217,2002
1747,COLONIA BOROA SUR,6.087999999999999,2002
5261,"ESCUELA RURAL ""EL ESTERO RULO""",6.087878787878788,2002
8821,VILLA JESUS,6.087632508833922,2002
5823,"ESCUELA RURAL ""VILLA BUENAVENTURA""",6.0875,2002
425,CARMELA CARVAJAL DE PRAT,6.0871449925261585,2002
1924,DIVINO JESUS,6.086915887850467,2002
5019,ESCUELA RUCA RUCA,6.086666666666667,2002
412,CARILAFQUEN,6.086666666666667,2002
6449,JARDIN INFANTIL CRECER,6.086666666666667,2002
6614,LA PURISIMA DE CONCEPCION,6.086402266288951,2002
3385,ESCUELA BASICA ALEZZEIA,6.086363636363637,2002
1384,COLEGIO NUEVA HOLANDA,6.085416666666667,2002
8641,STA. ELENA CARMELITAS MISIONERAS TERESIA,6.085113268608414,2002
8751,TRONGOL BAJO,6.084615384615384,2002
1923,DIVINA PROVIDENCIA,6.0845622119815665,2002
4366,ESCUELA LOS CANELOS,6.083333333333333,2002
4646,ESCUELA PARTICULAR BLAS CANAS,6.082577132486389,2002
1363,COLEGIO NACIONAL,6.082485322896282,2002
8087,QUESQUECHAN,6.082352941176471,2002
1602,COLEGIO SAN IGNACIO DE LA SSALLE,6.0823389021479715,2002
8704,THE NEWLAND SCHOOL,6.081928934010152,2002
5190,"ESCUELA RURAL ""COLONIA SAN MARTIN""",6.081818181818182,2002
962,COLEGIO CAMBRIDGE SCHOOL,6.081057268722468,2002
784,COLEGIO  CLARA BRINCEFIELD,6.0809411764705885,2002
771,COL.NTRA.SEÃORA DEL HUERTO,6.080593607305937,2002
8335,SAN ADRIAN,6.080428954423592,2002
1126,COLEGIO ELUHUEN,6.080263157894737,2002
1045,COLEGIO DARIO E. SALAS,6.079672131147541,2002
1235,COLEGIO JESUS HEART,6.0796511627906975,2002
7636,MARGARITA NASEAU,6.079641693811075,2002
1681,COLEGIO TABOR Y NAZARETH,6.079551820728291,2002
142,ANEXO COLEGIO ADVENTISTA,6.078932584269663,2002
6546,KENDAL ENGLISH SCHOOL,6.077464788732394,2002
3949,ESCUELA CRUZ DEL SUR,6.077272727272727,2002
5229,"ESCUELA RURAL ""CURALELFU""",6.076923076923077,2002
3804,ESCUELA BASICA SANTA BERNARDITA,6.076842105263157,2002
8603,SCUOLA ITALIANA CRISTOFORO COLOMBO,6.076811594202899,2002
7430,LOESS SCHOOL,6.0765363128491625,2002
3416,ESCUELA BASICA CAMPICHE,6.076086956521739,2002
8543,SANTA MARIA CERVELLON,6.0756862745098035,2002
6643,LAS ASTAS,6.075,2002
5300,"ESCUELA RURAL ""ELISEO JARAMILLO PINEDA",6.075,2002
5520,"ESCUELA RURAL ""LOYOLA""",6.075,2002
5617,"ESCUELA RURAL ""PICHI-QUEMA""",6.075,2002
646,CHARLES SCHOOL,6.074641148325359,2002
1085,COLEGIO DUNALASTAIR,6.074632352941176,2002
8352,SAN BUENAVENTURA,6.0739659367396595,2002
8375,SAN FRANCISCO DE ASIS DE RENAIC0,6.073904761904762,2002
161,ANEXO NOTRE DAME DE LA ANUNCIACION,6.072477064220183,2002
1837,CORDILLERA,6.072302158273381,2002
1648,COLEGIO SANTA INES,6.071597633136094,2002
517,CENTRO ED  ADULTOS AMANCAY,6.071428571428571,2002
7387,LIONS SCHOOL,6.071428571428571,2002
69,ALBORADA DE TALAGANTE,6.071212121212121,2002
3611,ESCUELA BASICA JULIO ECHAVARRIA,6.07027027027027,2002
708,COL  EBEN EZER (EX  ANEXO BET EL),6.06980198019802,2002
1907,DEUTSCHE SCHULE CHILLAN,6.069705882352941,2002
1537,COLEGIO RAQUEL FERNANDEZ DE MORANDE,6.069444444444445,2002
2691,ESC. LLONGOCURA,6.06923076923077,2002
7752,MONTESSORI,6.068838028169014,2002
8111,QUILMER,6.06875,2002
1365,COLEGIO NACIONAL SANTA ANA,6.068399168399169,2002
4182,ESCUELA GASPAR CABRALES,6.067953667953668,2002
1298,COLEGIO LORD COCHRANE ANEXO,6.067906976744186,2002
868,COLEGIO ALEMAN,6.067612977983778,2002
7384,LINCOLN INTERNATIONAL ACADEMY,6.066753246753247,2002
8257,ROCIO DE LOS ANGELES,6.066666666666666,2002
1560,COLEGIO SAINT ARIELY,6.06610455311973,2002
1079,COLEGIO DOMINGO SAAVEDRA ( N  12  ),6.065443425076453,2002
842,COLEGIO ACADEMIA TARAPACA,6.065134529147983,2002
8408,SAN JOSE LA PALMA,6.0649999999999995,2002
6315,"INSTITUTO ALEMAN ""CARLOS ANDWANDTER""",6.06464,2002
7592,MANQUEPAN,6.064285714285715,2002
1096,COLEGIO EINSTEIN,6.063793103448275,2002
845,COLEGIO ADOLFO KOLPING,6.063768115942029,2002
7629,MAR DE LOS PINOS,6.0636363636363635,2002
7796,NUESTRA SENORA DE FATIMA,6.063527397260274,2002
40,ADVENTISTA LAS REJAS,6.063380281690141,2002
5228,"ESCUELA RURAL ""CURAHUE""",6.063157894736842,2002
1318,COLEGIO MADRE PAULINA,6.062997347480106,2002
1269,COLEGIO LA LAJA,6.0625,2002
7857,PADRE ALBERTO HURTADO CRUCHAGA,6.0625,2002
7463,LOS BOSQUEZ,6.0625,2002
2260,ESC. BAS. JUAN G. TORTEL,6.0625,2002
6223,HUELEN,6.062322580645161,2002
806,"COLEGIO ""CHILOE""",6.062146892655368,2002
1247,COLEGIO JOSEFINO SANTISIMA TRINIDAD,6.061990950226244,2002
153,ANEXO ESCUELA VILLA LOURDES,6.061692650334075,2002
1271,COLEGIO LA MISION,6.061173184357542,2002
7586,MALVINA ROMERO VIDAL,6.061057692307693,2002
4838,"ESCUELA PARTICULAR NÂº48 ""CHIHUIO""",6.061016949152543,2002
5929,ESCUELA STA. JULIA,6.060714285714285,2002
2765,ESC. NEFTALI REYES BASUALTO,6.0600000000000005,2002
4738,"ESCUELA PARTICULAR NÂº181 ""LAS GAVIOTAS""",6.0600000000000005,2002
5199,"ESCUELA RURAL ""COQUIAO BAJO""",6.0600000000000005,2002
63,ALBERTO HURTADO,6.059643916913947,2002
4865,"ESCUELA PARTICULAR NÂº82 ""SANTA MARTA""",6.059306569343065,2002
1148,COLEGIO FRANCISCANO MARIA REINA,6.059288537549407,2002
3343,ESCUELA BAS. LOS ANGELES,6.059259259259259,2002
99,ALONSO DE ERCILLA  (ANEXO),6.059248956884562,2002
4365,ESCUELA LOS AZAHARES DE CERRO BLANCO,6.0590909090909095,2002
7855,PADRE A. ORTEGA,6.0590778097982705,2002
717,COL  PADRE ALBERTO HURTADO,6.058951175406872,2002
1094,COLEGIO EDUPAC ANEXO,6.058429561200924,2002
8695,THE GRANGE SCHOOL,6.058355978260869,2002
2293,ESC. BAS. NTA. SRA. DE LA CANDELARIA,6.057894736842105,2002
6431,ISABEL LA CATOLICA,6.057783018867925,2002
1827,COORALES,6.057142857142857,2002
3294,ESCUELA ALHUEMILLA,6.057142857142857,2002
6414,INSTITUTO TALAGANTE,6.05686274509804,2002
2133,"ESC DE CULT Y DIF ART""FRIDOLINA BARRIENT",6.0568,2002
3791,ESCUELA BASICA SAN AGUSTIN,6.0561643835616445,2002
4529,ESCUELA OLGA DE GOMEZ,6.056,2002
1194,COLEGIO INFANTES DE LA REINA,6.055944055944056,2002
8336,SAN AGUSTIN,6.055847076461769,2002
863,COLEGIO ALCALDE PEDRO URBINA,6.0557046979865765,2002
3085,ESCUELA   CUISAMA,6.055555555555555,2002
5339,"ESCUELA RURAL ""GUAPILACUY""",6.055555555555555,2002
4128,ESCUELA EXP. DE MUSICA JORGE PEÃA HEN,6.055403556771545,2002
1383,COLEGIO NUEVA ESPERANZA,6.0553892215568865,2002
4307,ESCUELA LA ORTIGA,6.054545454545454,2002
7424,LO SCHMITH,6.054545454545454,2002
8686,TERESIANO LOS ANGELES,6.054319371727749,2002
7957,PILQUEN,6.054166666666667,2002
552,"CENTRO EDUCACIONAL ""SAN ANDRES""",6.054028436018958,2002
8305,SAINT GASPAR,6.05392051557465,2002
1523,COLEGIO PUERTO VARAS,6.053753026634382,2002
814,"COLEGIO ""MARIA AUXILIADORA""",6.053586497890296,2002
2047,EL RINCON,6.053164556962026,2002
6450,JARDIN INFANTIL FUERTE ALEGRIA,6.052941176470589,2002
7701,MENQUE,6.0528571428571425,2002
8582,SANTIAGO AMENGUAL BALBONTIN,6.052777777777778,2002
3350,ESCUELA BAS. SAN ALBERTO,6.051282051282051,2002
8433,SAN LUIS GONZAGA,6.051096774193549,2002
6401,INSTITUTO SAN MARTÃN,6.050133809099019,2002
7730,MIRAFLOR DE PANCUL,6.050000000000001,2002
3130,ESCUELA  PELEHUITO,6.05,2002
8061,PUERTA DEL SOL,6.05,2002
3570,ESCUELA BASICA GUSTAVO CONTRERAS CASTRO,6.05,2002
5554,"ESCUELA RURAL ""MICHAILELO""",6.05,2002
3985,ESCUELA DE EL QUELON,6.05,2002
4067,ESCUELA EL MOLLACO,6.05,2002
5016,ESCUELA ROBERTO CUADRA ALQUINTA,6.049700598802395,2002
645,CHARLES DE GAULLE,6.048796498905909,2002
4991,ESCUELA REPUBLICA DE ISRAEL,6.047905282331512,2002
8306,SAINT GEORGE'S,6.0478347768154554,2002
1969,EL ARRAYAN,6.047554347826087,2002
4129,ESCUELA EXTREMADURA DE PUENTE ALTO,6.047448015122873,2002
7405,LLAULLAHUE,6.047058823529412,2002
7671,MARYLAND COLLEGE,6.047027027027027,2002
1493,COLEGIO PIERRE TEILHARD DE CHADIN,6.046987951807229,2002
2831,ESC. PDTE. JOSÃ MANUEL BALMACEDA,6.046091644204852,2002
6816,LICEO ABATE MOLINA,6.045859564164649,2002
570,CENTRO EDUCACIONAL LIAHONA LA FLORIDA,6.045569620253164,2002
790,COLEGIO  FRANCES,6.044785276073619,2002
2619,ESC. JOSÃ RICHARDS GONZÃLEZ,6.044444444444444,2002
8193,RENALHUE,6.044444444444444,2002
6451,JARDIN INFANTIL PAPELUCHO,6.044444444444444,2002
1492,COLEGIO PIERRE FAURE,6.044444444444444,2002
8050,PUCHILCO,6.042857142857143,2002
7765,NEBUCO,6.042222222222222,2002
1565,COLEGIO SAINT JOHN  S SCHOOL    ANEXO,6.042197452229299,2002
6963,LICEO DE NIÃAS JUANA ROSS DE EDWARDS,6.041962616822429,2002
8706,THE THOMAS JEFFERSON SCHOOL,6.041715976331361,2002
3025,ESC.BAS.N.1735 SAN NICOLAS DIACONO,6.041666666666667,2002
2409,ESC. CAMILA MATTA VIAL,6.04074074074074,2002
2670,ESC. LAGO VICHUQUÃN,6.040251572327044,2002
29,ACADEMIA HOSPICIO,6.040123456790123,2002
5635,"ESCUELA RURAL ""PINDACO""",6.04,2002
5795,"ESCUELA RURAL ""TEOFISTO CARCAMO SERON""",6.04,2002
2675,ESC. LAS ASTILLAS,6.04,2002
766,COL.INGLES GEORGE CHAYTOR,6.0399456521739125,2002
3105,ESCUELA  DARIO SALAS DIAZ,6.039763779527559,2002
4012,ESCUELA DIVINA PROVIDENCIA,6.039699248120301,2002
4567,ESCUELA PART. STA.  FILOMENA,6.0395989974937345,2002
8494,SANTA CECILIA DE LA FLORIDA,6.039410939691445,2002
8069,PUMAHUE,6.0392,2002
6360,INSTITUTO HUMANIDADES DE CORONEL,6.038516992790937,2002
3448,ESCUELA BASICA DANIEL BARROS GREZ,6.038461538461538,2002
6443,JACQUELINE KENNEDY COLLEGE,6.038421052631579,2002
2203,ESC. BAS. ANA JESUS IBACACHE,6.038418079096045,2002
1308,COLEGIO LOS REYES,6.038381742738589,2002
3561,ESCUELA BASICA G-52,6.038297872340426,2002
1567,COLEGIO SAINT MARGARETH ROSE GARDEN,6.0378238341968915,2002
3064,ESC.PART. N.73 SANTA MONICA,6.037719298245614,2002
3135,ESCUELA  PROF.MANUEL CASTRO RAMOS,6.037669376693767,2002
5841,ESCUELA RURAL C/INTERNADO LA TAPERA,6.0375000000000005,2002
5647,"ESCUELA RURAL ""PUCATUE""",6.0375,2002
8337,SAN ALFONSO,6.036842105263158,2002
2206,ESC. BAS. ARMANDO CARRERA GONZALEZ,6.036789772727272,2002
7389,LIPIN,6.036363636363637,2002
1224,COLEGIO ITAHUE,6.035856573705179,2002
8320,SAINT PAUL COLLEGE,6.03579766536965,2002
3812,ESCUELA BASICA SARGENTO CANDELARIA PEREZ,6.035714285714286,2002
8398,SAN ISIDRO,6.035605006954103,2002
5284,"ESCUELA RURAL ""EL ROBLE""",6.035294117647059,2002
1024,COLEGIO CRISTIANO BETHEL II,6.034873949579832,2002
1103,COLEGIO EL BOSQUE,6.034645669291338,2002
8462,SAN PEDRO NOLASCO,6.034344528710726,2002
6391,INSTITUTO SAGRADO CORAZON,6.034109502831971,2002
8394,SAN IGNACIO,6.033432581880051,2002
2577,ESC. GÃNESIS,6.033333333333333,2002
6690,LAS VERTIENTES,6.033333333333333,2002
4425,ESCUELA MARIA ELIANA QUEZADA,6.033333333333333,2002
5458,"ESCUELA RURAL ""LAUCA""",6.033333333333333,2002
3750,ESCUELA BASICA PATRICIO LYNCH,6.03298969072165,2002
7102,LICEO MARIA AUXILIADORA,6.032562095951004,2002
8453,SAN NICOLAS DE MIRAS,6.032432432432432,2002
3366,ESCUELA BASICA  RAICES  ALTAZOR,6.032222222222222,2002
5365,"ESCUELA RURAL ""HUIPEL""",6.032,2002
1057,COLEGIO DE ASSIS N.1098,6.031451612903226,2002
6396,INSTITUTO SAN FRANCISCO,6.031325301204819,2002
1004,COLEGIO CONCEPCION CHILLAN,6.030936329588015,2002
5817,"ESCUELA RURAL ""TUBILDAD""",6.0307692307692315,2002
1589,COLEGIO SAN FELIPE DIACONO,6.030729166666667,2002
996,COLEGIO CHUQUICAMATA,6.0299571275455515,2002
1644,COLEGIO SANTA CRUZ DE UNCO,6.029692832764505,2002
2304,ESC. BAS. PRESBITERIANA,6.029652042360061,2002
701,COIPIN,6.027777777777778,2002
1913,DIEGO JOSE BENAVENTE BUSTAMANTE,6.027272727272727,2002
5774,"ESCUELA RURAL ""SANTA ISABEL""",6.026666666666667,2002
4802,"ESCUELA PARTICULAR NÂº293 ""LUCILA GODOY A",6.026666666666667,2002
6338,INSTITUTO CRISTIANO LUIS GANDARILLAS,6.026485148514851,2002
3331,ESCUELA ATELCURA ALTA,6.026315789473684,2002
6368,INSTITUTO LINARES,6.02625,2002
1607,COLEGIO SAN JORGE,6.026187717265354,2002
2843,ESC. PEÃAFLOR NUEVO,6.0260869565217385,2002
1916,DIEGO PORTALES PALAZUELOS N.486,6.026063829787234,2002
871,COLEGIO ALEMAN DE SANTIAGO,6.025810635538262,2002
1130,COLEGIO ENSENADA,6.025515463917526,2002
3609,ESCUELA BASICA JUANITA FERNANDEZ SOLAR,6.025373134328358,2002
1703,COLEGIO UNIVERSITARIO INGLES,6.025213675213676,2002
5615,"ESCUELA RURAL ""PICHI RIO NEGRO""",6.025,2002
4059,ESCUELA EL LANCO,6.025,2002
4148,ESCUELA FORTUNATO SOZA,6.0249999999999995,2002
7862,PADRE HURTADO Y JUANITA DE LOS ANDES,6.024582701062215,2002
6600,LA MAISONNETTE,6.024578651685394,2002
4841,"ESCUELA PARTICULAR NÂº6 ""SANTA MARTA""",6.0241477272727275,2002
5605,"ESCUELA RURAL ""PAULINO VELASQUEZ ALVARAD",6.023529411764706,2002
1343,COLEGIO MERRYLAND,6.0230042016806715,2002
8615,SEMINARIO SAN RAFAEL,6.022883787661406,2002
4271,ESCUELA JOSE ROMAN CERDA,6.022222222222222,2002
8520,SANTA INES,6.022222222222222,2002
8477,SAN VICENTE FERRER N.261,6.022083333333333,2002
6319,INSTITUTO ALEMAN PURRANQUE,6.021739130434782,2002
4062,ESCUELA EL LLIUCO,6.020754716981132,2002
1495,COLEGIO PINARES,6.020652173913044,2002
755,COL. SAN LUIS,6.019540229885057,2002
823,"COLEGIO ""SAN FRANCISCO DE ASIS""",6.019305856832972,2002
8304,SAINT GABRIEL'S,6.018832391713747,2002
3748,ESCUELA BASICA PATAGUAL,6.018604651162791,2002
4209,ESCUELA HERMINIA UBILLA,6.0181818181818185,2002
1428,COLEGIO PART.LEONARDO DA VINCI,6.017708333333334,2002
8873,WINGKUL NIGUEN,6.017647058823529,2002
1416,COLEGIO PART  SANDRA G  DE  RIVADENEIRA,6.016759776536313,2002
2069,EL TUNEL,6.016666666666667,2002
5296,"ESCUELA RURAL ""EL VOCAL""",6.016666666666667,2002
1510,COLEGIO POLIVALENTE SANTA FAMILIA,6.016508538899431,2002
8818,VILLA ESPANA,6.016356107660456,2002
879,COLEGIO ALIANZA AUSTRAL DE COYHAIQUE,6.01516393442623,2002
3917,ESCUELA CHUJLLUTA,6.015,2002
3993,ESCUELA DE PARVULOS SANTA CLARA,6.014678899082569,2002
316,BUCHUPUREO,6.014383561643836,2002
7733,MIRTA AVILA,6.014285714285714,2002
4040,ESCUELA EL CHILCAL,6.014285714285714,2002
3694,ESCUELA BASICA NÂ¦6,6.013821138211382,2002
7917,PEDRO DE VALDIVIA,6.013663366336633,2002
4526,"ESCUELA NÂº7 ""ARABE-SIRIA""",6.013222222222222,2002
4013,ESCUELA DOLLINCO,6.01304347826087,2002
5468,"ESCUELA RURAL ""LITORAL DE LLAGUEPE""",6.01304347826087,2002
6610,LA PIEDRA,6.01301775147929,2002
704,COL  BET EL,6.012970711297071,2002
2231,ESC. BAS. EJERCITO DE SALVACION,6.012820512820513,2002
3862,ESCUELA CAMINO EL ASIENTO,6.012631578947369,2002
6684,LAS QUINIENTAS,6.0125,2002
5945,ESCUELA TOPOCALMA,6.0125,2002
7662,MARQUEZ DE OVANDO,6.011812297734628,2002
5816,"ESCUELA RURAL ""TRUMAO""",6.011764705882353,2002
1726,COLEGIO WINTERHILL,6.01137026239067,2002
5481,"ESCUELA RURAL ""LONCONAO""",6.011111111111111,2002
4429,ESCUELA MARIANO LATORRE,6.010795454545455,2002
1677,COLEGIO STA. JUANA DE ARCO,6.010714285714286,2002
3700,ESCUELA BASICA PABLO CEA VASQUEZ,6.010714285714286,2002
6183,HERMANAS DEL NINO JESUS,6.0105740181268885,2002
836,"COLEGIO ""WINDSOR SCHOOL""",6.0105740181268885,2002
1901,DEL VERBO DIVINO,6.010373675404351,2002
779,COLEGIO   JOSE LUIS NORRIS,6.010112359550562,2002
6693,LAURA VICUNA,6.009824902723736,2002
5741,"ESCUELA RURAL ""SALTO GRANDE""",6.009090909090909,2002
6135,GRACIELA LETELIER DE IBANEZ,6.0083728278041075,2002
3335,ESCUELA BAJO LLEUQUE,6.007692307692308,2002
7163,LICEO OCTAVIO PALMA PEREZ,6.007621951219512,2002
1123,COLEGIO ELENA BETTINI,6.00748031496063,2002
5828,"ESCUELA RURAL ""VISTA HERMOSA""",6.006896551724138,2002
1184,COLEGIO HISPANO ITALIANO,6.0068702290076335,2002
3431,ESCUELA BASICA CLARA VIAL ORREGO,6.006666666666666,2002
7509,LOS NOGALES,6.006523765144455,2002
3820,ESCUELA BASICA THE FOREST COLLEGE,6.00625,2002
2329,ESC. BAS. SAN BARTOLOME,6.00625,2002
7600,MANUEL ARRIARAN BARROS,6.005925925925926,2002
2687,ESC. LIBERTADOR BERNARDO O'HIGGINS,6.005785123966943,2002
6891,LICEO CATOLICO ATACAMA,6.005424409844299,2002
5924,ESCUELA SOBRAYA,6.005405405405406,2002
8577,SANTA URSULA,6.005212014134275,2002
1064,COLEGIO DE MARÃA,6.0043902439024395,2002
6611,LA PROVIDENCIA,6.004031465093412,2002
8500,SANTA CRUZ DE COMUE,6.003703703703703,2002
8614,SEMINARIO PONTIFICIO MENOR,6.003669724770642,2002
8491,SANTA CATALINA DE SENA,6.003287671232877,2002
6861,LICEO ALEMAN DE SANTIAGO,6.003254437869822,2002
2566,ESC. GASPAR HERRERA HERRERA,6.002857142857143,2002
6578,LA DAMA BLANCA,6.002640264026402,2002
3575,ESCUELA BASICA HERMANOS CARRERA DE MAIPU,6.00234375,2002
