ROL_ESTABLECIMIENTO,NOMBRE_ESTABLECIMIENTO,PROMEDIO_GENERAL_ANUAL,ANIO
3162,ESC. BANOS DE TANHUAO,6.133333333333333,2006
849,ESCUELA BASICA JUANITA FERNANDEZ SOLAR,6.132374100719424,2006
12570,COLEGIO  ALTA  CORDILLERA,6.130717488789237,2006
24897,COLEGIO FARMLAND SCHOOL,6.130327868852459,2006
1064,ESCUELA DE EL QUELON,6.13,2006
6268,HUEFEL-COMUY,6.129850746268657,2006
17893,COLEGIO DE WESSEX SCHOOL CHILLAN,6.129333333333333,2006
3146,ESC. LA ESPERANZA DEL FUTURO,6.128571428571428,2006
8467,ESCUELA BERNARDO BRUYNE,6.128571428571428,2006
25452,ESCUELA BASICA PARTICULAR TREBULCO,6.128151260504202,2006
4471,CARRIZAL,6.127586206896551,2006
12533,COLEGIO SAMCA ARUMANTI  ADICIONAL,6.127339901477832,2006
1794,COLEGIO SSCC PADRES FRANCESES,6.12716049382716,2006
4798,SAGRADOS CORAZONES,6.1268955650929895,2006
24836,SAN ISIDRO,6.125222929936306,2006
1102,ESCUELA BASICA BALDOMERO LILLO FIGUEROA,6.125,2006
3775,CAPE,6.123529411764705,2006
4942,TANAHUILLIN,6.123333333333333,2006
7074,"ESCUELA RURAL ""CACIQUE AILLAPAN""",6.122727272727272,2006
4466,CHOROICO,6.121739130434783,2006
7426,"ESCUELA RURAL ""LOS SAUCES""",6.121428571428572,2006
4050,MARIA TERESA MARCHANT CONTRERAS,6.120980392156862,2006
6941,"ESCUELA RURAL ""EL VERGEL""",6.12,2006
3369,ESC. ROBERTO MUNOZ VALDES,6.12,2006
8468,ESCUELA DIEGO PORTALES,6.12,2006
59,COLEGIO SAN JORGE,6.119261213720316,2006
5647,COLLIMALLIN,6.118367346938776,2006
4865,MARGARITA NASEAU,6.117333333333334,2006
6147,NELTUME,6.116666666666667,2006
6531,CHANQUIN,6.116666666666667,2006
3053,ESC. SANTA AGUEDA,6.116666666666667,2006
84,ESCUELA   LOS ALAMOS,6.116666666666667,2006
6246,ESCUELA LOICA,6.116666666666666,2006
6180,ESCUELA DOLLINCO,6.115384615384615,2006
3429,ESC. LA FORTUNA,6.115384615384615,2006
509,ESCUELA BASICA ADELCIRA ALVAREZ ALVAREZ,6.115384615384615,2006
14280,COLEGIO SAGRADA FAMILIA,6.115227272727273,2006
7262,"ESCUELA RURAL ""PISU-PISUE""",6.1125,2006
7167,"ESCUELA RURAL ""NAPOLES""",6.111764705882353,2006
8953,COLEGIO HUELEN,6.111494252873563,2006
10723,COLEGIO INTEGRAL ARTURO PRAT,6.110847457627119,2006
18035,COLEGIO SAN AGUSTÃN,6.110843373493975,2006
17600,COLEGIO SAN GABRIEL ARCANGEL,6.11044673539519,2006
8984,COLEGIO TREWHELA'S ENGLISH SCHOOL,6.110221793635487,2006
11237,COLEGIO ALEMAN DE SAN FELIPE,6.109969788519638,2006
12188,"ESCUELA PARTICULAR N.305 ""CERRO ALEGRE""",6.109638554216867,2006
7852,"ESCUELA RURAL ""JUANITA FERNANDEZ""",6.109090909090909,2006
8903,COLEGIO LINCOLN INTERNATIONAL ACADEMY,6.1081534772182255,2006
7455,"ESCUELA RURAL ""CANDELARIA PEREZ""",6.107142857142857,2006
8877,COLEGIO DE LOS SAGRADOS CORAZONES,6.106171284634761,2006
25020,INSTITUTO SAN PABLO MISIONERO ANEXO,6.105626598465474,2006
9046,COLEGIO THE GRANGE SCHOOL,6.105348679756263,2006
2663,ESCUELA CARLOS IBAÃEZ DEL CAMPO,6.1049999999999995,2006
3204,COLEGIO CONSTITUCION,6.104724409448819,2006
11962,COLEGIO  PEDRO DE VALDIVIA,6.1039934800326,2006
9570,INSTITUTO MIGUEL LEON PRADO,6.10361111111111,2006
5935,SANTA TERESITA DE CODINHUE,6.102970297029703,2006
2260,COLEGIO COYA,6.102416107382551,2006
8906,"COLEGIO SAINT GEORGE""S COLLEGE",6.101654740608229,2006
13117,COLEGIO PARTICULAR   SAN LORENZO,6.101123595505618,2006
25919,ESCUELA BASICA NEHUEN,6.1011049723756905,2006
4820,QUEEN ELIZABETH SCHOOL,6.100966183574879,2006
24927,COLEGIO SAN  ANSELMO,6.1000942507068805,2006
4383,AGUA SANTA,6.1000000000000005,2006
1872,ESCUELA BASICA LA CANELA,6.1,2006
1154,ESCUELA RAUL ESCOBAR VARAS,6.1,2006
4665,COLEGIO EDWARD,6.1,2006
22138,"ESCUELA RURAL ""EL TIGRE""",6.1,2006
6111,MANQUEPAN,6.1,2006
1158,ESCUELA BASICA G-26,6.1,2006
14857,COLEGIO POKI HETU U,6.1,2006
8122,"ESCUELA RURAL ""PIDO""",6.1,2006
872,"ESCUELA BASICA ROSITA O""HIGGINS",6.1,2006
896,ESCUELA LA COLORADA,6.1,2006
